808, DataB 4960
3417, DataB 3758
205, DataB 3418
3276, DataB 4191
2877, DataB 2687
2811, DataB 822
1333, DataB 122
1126, DataB 4504
3045, DataB 611
1654, DataB 4840
3178, DataB 2570
1169, DataB 260
1164, DataB 30
1551, DataB 2
62, DataB 4933
914, DataB 4400
404, DataB 3382
3051, DataB 3727
3132, DataB 4666
403, DataB 1348
2589, DataB 3193
1537, DataB 1079
1683, DataB 394
1499, DataB 2291
2772, DataB 1710
2350, DataB 1987
722, DataB 4065
1142, DataB 3439
472, DataB 3248
1351, DataB 2748
2291, DataB 1945
2168, DataB 3709
3346, DataB 3734
569, DataB 3683
373, DataB 85
3193, DataB 11
2272, DataB 1667
1938, DataB 2670
24, DataB 2767
2872, DataB 4117
1986, DataB 982
2553, DataB 1204
2422, DataB 2035
168, DataB 1425
2500, DataB 2775
2525, DataB 3066
2864, DataB 817
2308, DataB 3763
955, DataB 4617
2791, DataB 2955
1451, DataB 4969
148, DataB 3359
40, DataB 2784
3499, DataB 4222
1183, DataB 4999
1841, DataB 2082
1360, DataB 4571
899, DataB 1302
1337, DataB 3056
2808, DataB 3741
1668, DataB 827
3385, DataB 4937
1909, DataB 1568
1185, DataB 29
2297, DataB 771
219, DataB 124
98, DataB 3743
3293, DataB 2359
3347, DataB 2301
1880, DataB 3289
762, DataB 3460
593, DataB 1808
714, DataB 2354
3026, DataB 4396
903, DataB 843
2091, DataB 3840
321, DataB 1904
386, DataB 965
3479, DataB 2613
2188, DataB 3209
1822, DataB 3464
797, DataB 3548
2009, DataB 1191
2843, DataB 3927
756, DataB 399
978, DataB 3616
444, DataB 3157
2202, DataB 705
3451, DataB 1356
1539, DataB 4378
2315, DataB 4638
2049, DataB 1742
2661, DataB 2103
3067, DataB 3236
2826, DataB 661
2547, DataB 1029
1430, DataB 2427
956, DataB 3218
545, DataB 4151
583, DataB 1535
2271, DataB 3530
697, DataB 1969
2813, DataB 4091
1694, DataB 2431
168, DataB 2623
2171, DataB 1022
3286, DataB 1259
973, DataB 2173
697, DataB 2533
659, DataB 1876
3169, DataB 3215
2931, DataB 2031
943, DataB 2772
1281, DataB 2171
345, DataB 1127
1985, DataB 952
386, DataB 3472
3416, DataB 4243
3308, DataB 4306
1793, DataB 1413
1081, DataB 289
1267, DataB 2355
2151, DataB 2010
2283, DataB 4341
1325, DataB 4176
2841, DataB 3125
1209, DataB 2159
3063, DataB 2215
1361, DataB 3048
2962, DataB 1566
752, DataB 4193
2284, DataB 1658
2514, DataB 2939
2862, DataB 2372
3425, DataB 1602
824, DataB 3696
1434, DataB 1344
1143, DataB 3500
446, DataB 2398
3014, DataB 536
2886, DataB 3793
1003, DataB 1531
1597, DataB 2741
2124, DataB 1696
16, DataB 3372
2013, DataB 4043
2179, DataB 2601
916, DataB 170
1004, DataB 4214
152, DataB 3588
2934, DataB 2843
1979, DataB 567
2130, DataB 4419
962, DataB 1294
1345, DataB 3233
2637, DataB 4699
2751, DataB 3689
3061, DataB 2088
555, DataB 3587
1357, DataB 1012
2039, DataB 4346
1138, DataB 3958
2410, DataB 3099
3103, DataB 3003
330, DataB 1460
2652, DataB 700
2594, DataB 262
2015, DataB 3108
740, DataB 2545
995, DataB 3861
961, DataB 2084
3272, DataB 4838
2778, DataB 4675
2936, DataB 1974
1731, DataB 2028
840, DataB 3261
3129, DataB 1767
3398, DataB 15
2047, DataB 803
1370, DataB 1790
1102, DataB 2039
845, DataB 291
2357, DataB 935
2507, DataB 2500
68, DataB 286
18, DataB 4349
1896, DataB 1428
1607, DataB 644
3283, DataB 1959
2792, DataB 323
2267, DataB 3867
1976, DataB 2480
312, DataB 3677
406, DataB 1670
1475, DataB 4440
1971, DataB 1174
2633, DataB 1353
3212, DataB 2352
1627, DataB 1144
519, DataB 3404
380, DataB 136
380, DataB 1031
3014, DataB 673
2216, DataB 1094
2668, DataB 2008
2551, DataB 4145
2011, DataB 2076
2949, DataB 1765
394, DataB 2077
1959, DataB 2197
389, DataB 1534
391, DataB 3692
2656, DataB 39
2637, DataB 1822
21, DataB 2220
2626, DataB 1528
2316, DataB 1989
3162, DataB 946
439, DataB 3223
2846, DataB 3833
2187, DataB 1486
2345, DataB 1569
675, DataB 667
1645, DataB 1747
2193, DataB 1352
1869, DataB 3186
3314, DataB 3671
3323, DataB 1864
2540, DataB 977
575, DataB 3775
100, DataB 3979
1329, DataB 2794
1911, DataB 1
324, DataB 3771
1327, DataB 363
3060, DataB 1398
2804, DataB 2596
23, DataB 2494
1204, DataB 778
2765, DataB 4085
2582, DataB 2679
1791, DataB 874
2519, DataB 4587
937, DataB 1444
1237, DataB 1539
358, DataB 1601
2148, DataB 2054
1336, DataB 537
3463, DataB 523
2898, DataB 1526
3364, DataB 2792
2517, DataB 4581
206, DataB 908
1576, DataB 784
2256, DataB 4203
2727, DataB 1619
2000, DataB 3373
60, DataB 4301
2593, DataB 4435
2855, DataB 1644
781, DataB 425
1061, DataB 1559
1269, DataB 360
2881, DataB 4057
3482, DataB 3497
3093, DataB 2464
1643, DataB 2838
2055, DataB 4741
2234, DataB 3426
2781, DataB 1660
2464, DataB 3053
662, DataB 520
3309, DataB 4940
2079, DataB 3868
1179, DataB 1657
737, DataB 1500
1020, DataB 434
787, DataB 2742
2140, DataB 2483
1018, DataB 3907
2289, DataB 1497
2003, DataB 372
2583, DataB 3926
259, DataB 2586
1605, DataB 273
584, DataB 2407
1269, DataB 4260
1727, DataB 456
2526, DataB 492
2567, DataB 2960
2476, DataB 167
1872, DataB 4911
1051, DataB 2840
3431, DataB 4144
3352, DataB 3915
101, DataB 2456
1684, DataB 163
937, DataB 932
3339, DataB 4528
3098, DataB 1618
104, DataB 3672
2587, DataB 3640
50, DataB 4134
2423, DataB 3019
1198, DataB 1789
2633, DataB 4443
1369, DataB 4757
823, DataB 2572
2240, DataB 4185
893, DataB 1690
1914, DataB 4223
340, DataB 4656
2396, DataB 1634
3369, DataB 1646
7, DataB 844
1124, DataB 2901
473, DataB 1445
1196, DataB 1557
2844, DataB 1588
3042, DataB 3416
468, DataB 346
2226, DataB 4458
1803, DataB 277
2783, DataB 3989
1759, DataB 1485
926, DataB 4909
2438, DataB 1890
1052, DataB 4762
2290, DataB 4387
296, DataB 79
1029, DataB 1379
828, DataB 2411
2237, DataB 4836
79, DataB 1018
3243, DataB 3928
2619, DataB 4206
415, DataB 1743
1699, DataB 2692
1186, DataB 3755
47, DataB 3816
2848, DataB 459
1971, DataB 3834
967, DataB 4719
999, DataB 3846
3361, DataB 297
2834, DataB 1870
1091, DataB 4466
2565, DataB 4516
3107, DataB 3414
2077, DataB 3925
1073, DataB 3089
154, DataB 4908
1648, DataB 1584
2657, DataB 3087
2903, DataB 3705
2916, DataB 3480
2801, DataB 558
3223, DataB 691
1057, DataB 3802
2588, DataB 484
1487, DataB 3024
123, DataB 1298
1121, DataB 58
2175, DataB 1957
109, DataB 1737
1120, DataB 489
957, DataB 640
2441, DataB 2482
1583, DataB 3474
1603, DataB 3232
1998, DataB 1234
1077, DataB 1017
605, DataB 685
813, DataB 2631
3020, DataB 4437
811, DataB 2895
373, DataB 2109
894, DataB 4493
1104, DataB 3810
683, DataB 1733
2512, DataB 4177
676, DataB 3912
2866, DataB 1173
3383, DataB 1092
1715, DataB 3892
1938, DataB 2147
1654, DataB 4779
606, DataB 1410
1925, DataB 880
898, DataB 3941
3165, DataB 2788
2252, DataB 4799
3049, DataB 869
2770, DataB 1215
3219, DataB 2079
2784, DataB 134
3059, DataB 2765
571, DataB 2525
364, DataB 4936
2232, DataB 4958
989, DataB 3590
1872, DataB 3961
576, DataB 2149
3082, DataB 2275
2393, DataB 689
493, DataB 4080
2933, DataB 2420
2121, DataB 526
2319, DataB 3487
777, DataB 2684
2643, DataB 3973
2364, DataB 4580
890, DataB 3045
1861, DataB 4230
1417, DataB 4131
111, DataB 2314
1140, DataB 4635
3054, DataB 775
3491, DataB 986
2076, DataB 2125
2978, DataB 1522
3266, DataB 890
1165, DataB 3641
1354, DataB 2387
2447, DataB 4907
1239, DataB 513
2676, DataB 2496
2967, DataB 387
1237, DataB 1301
2238, DataB 782
1661, DataB 139
2331, DataB 1285
3147, DataB 4159
2338, DataB 4295
2709, DataB 3937
2762, DataB 3119
2813, DataB 1951
2167, DataB 2261
348, DataB 511
1506, DataB 764
746, DataB 954
521, DataB 1525
1838, DataB 4862
3113, DataB 96
3168, DataB 3561
2005, DataB 3850
3301, DataB 3607
81, DataB 2476
1739, DataB 2467
2320, DataB 1691
3166, DataB 4147
817, DataB 389
1257, DataB 4266
3443, DataB 1238
2295, DataB 2583
2708, DataB 1938
2837, DataB 1454
812, DataB 2845
687, DataB 4641
3353, DataB 2405
2495, DataB 3113
1452, DataB 3385
2910, DataB 2928
1095, DataB 550
2871, DataB 3121
3357, DataB 3421
267, DataB 4524
1568, DataB 92
1127, DataB 3118
3089, DataB 2848
2831, DataB 721
2334, DataB 1453
3074, DataB 1074
525, DataB 535
1184, DataB 2437
1085, DataB 4114
3017, DataB 2835
3193, DataB 220
3061, DataB 2571
398, DataB 2576
1532, DataB 45
1911, DataB 3026
1060, DataB 4887
1938, DataB 3275
928, DataB 4604
1661, DataB 2713
3170, DataB 2056
2462, DataB 3858
2124, DataB 3484
136, DataB 975
1923, DataB 138
444, DataB 3667
3336, DataB 1501
1461, DataB 4412
2638, DataB 2063
2638, DataB 1514
3375, DataB 4919
3168, DataB 3290
1113, DataB 4507
813, DataB 1371
3500, DataB 4287
331, DataB 1824
3225, DataB 3267
86, DataB 3978
2547, DataB 1195
1334, DataB 4481
3446, DataB 936
257, DataB 3713
1686, DataB 2989
1991, DataB 4030
3104, DataB 3739
2445, DataB 4429
622, DataB 3471
787, DataB 1621
1279, DataB 1821
1979, DataB 4442
1618, DataB 4
2085, DataB 487
849, DataB 2821
1163, DataB 2118
3321, DataB 1216
1773, DataB 1166
1849, DataB 3545
2711, DataB 676
2282, DataB 2484
721, DataB 4326
1421, DataB 233
393, DataB 1110
1139, DataB 2442
106, DataB 2691
908, DataB 2239
2733, DataB 2341
572, DataB 2689
1156, DataB 3256
981, DataB 2193
1820, DataB 4006
1300, DataB 2443
3152, DataB 750
1532, DataB 3650
2523, DataB 4316
475, DataB 4212
3450, DataB 1899
1650, DataB 4500
2165, DataB 983
2002, DataB 1111
2747, DataB 593
488, DataB 1297
1678, DataB 2396
1530, DataB 1979
993, DataB 4372
2082, DataB 3746
3299, DataB 901
3153, DataB 1264
2185, DataB 2917
1250, DataB 2646
3242, DataB 877
3450, DataB 4315
1304, DataB 4685
201, DataB 957
865, DataB 4767
2019, DataB 308
433, DataB 1793
568, DataB 4780
578, DataB 3286
491, DataB 845
168, DataB 3748
53, DataB 478
1144, DataB 4274
428, DataB 4250
3437, DataB 2919
775, DataB 2915
682, DataB 1673
1464, DataB 3516
2094, DataB 3879
2849, DataB 1451
2767, DataB 1054
36, DataB 2491
1191, DataB 1350
2290, DataB 4854
2293, DataB 2540
59, DataB 4044
24, DataB 748
3165, DataB 2011
404, DataB 4052
2445, DataB 3392
290, DataB 3600
2081, DataB 1375
2057, DataB 2726
806, DataB 3610
1766, DataB 3512
911, DataB 3435
2354, DataB 3441
758, DataB 343
923, DataB 767
2702, DataB 280
59, DataB 95
3103, DataB 2858
1957, DataB 4879
2967, DataB 802
2561, DataB 1698
1284, DataB 3999
2477, DataB 1363
713, DataB 2822
2685, DataB 3682
3289, DataB 152
1405, DataB 3281
1283, DataB 2704
2077, DataB 1648
455, DataB 3485
3185, DataB 1036
1318, DataB 1831
844, DataB 1780
3289, DataB 4817
895, DataB 1547
2936, DataB 1981
540, DataB 2032
1130, DataB 4169
1365, DataB 485
1022, DataB 4100
940, DataB 1225
3274, DataB 1583
238, DataB 361
123, DataB 2814
3193, DataB 1325
749, DataB 3864
1822, DataB 414
2407, DataB 1190
1238, DataB 3479
1658, DataB 1591
3357, DataB 2595
1730, DataB 4852
3135, DataB 103
1442, DataB 3491
60, DataB 4226
384, DataB 3977
3115, DataB 214
1041, DataB 4021
2455, DataB 3274
39, DataB 2462
1365, DataB 2973
2076, DataB 3889
815, DataB 1977
591, DataB 3201
1928, DataB 2563
958, DataB 285
2337, DataB 4486
3224, DataB 3624
974, DataB 452
701, DataB 1407
2669, DataB 3974
1398, DataB 1536
1721, DataB 2770
1888, DataB 131
2986, DataB 3983
1160, DataB 3959
2697, DataB 4669
751, DataB 4694
1041, DataB 4168
2203, DataB 2681
1089, DataB 4714
3289, DataB 3673
2362, DataB 2893
551, DataB 3371
1632, DataB 3954
66, DataB 4413
1132, DataB 4906
799, DataB 1607
179, DataB 2232
1186, DataB 3986
1650, DataB 2734
786, DataB 4070
2719, DataB 4825
260, DataB 4335
3409, DataB 849
3165, DataB 4930
2155, DataB 1556
3462, DataB 3384
1643, DataB 545
1764, DataB 1866
94, DataB 216
1264, DataB 3991
1915, DataB 2107
3231, DataB 4000
2647, DataB 2378
813, DataB 151
1959, DataB 3383
1885, DataB 2067
1111, DataB 4966
3252, DataB 2332
901, DataB 4314
1180, DataB 3389
3118, DataB 4790
2202, DataB 1419
2076, DataB 1927
2350, DataB 2846
15, DataB 407
3280, DataB 98
1591, DataB 230
3018, DataB 3778
2592, DataB 328
2488, DataB 2095
3186, DataB 4578
748, DataB 3550
3107, DataB 2117
2863, DataB 1385
1846, DataB 248
1441, DataB 3478
1734, DataB 2055
973, DataB 642
253, DataB 3488
158, DataB 2579
3378, DataB 1615
2314, DataB 614
2420, DataB 1247
3183, DataB 4434
424, DataB 1833
809, DataB 2282
2192, DataB 3285
1912, DataB 4461
2343, DataB 4324
1293, DataB 174
1656, DataB 990
200, DataB 4939
2946, DataB 2190
2464, DataB 3234
3402, DataB 252
3315, DataB 2177
683, DataB 1047
434, DataB 668
2330, DataB 5
3199, DataB 1741
3161, DataB 607
2851, DataB 501
1125, DataB 1138
407, DataB 3211
764, DataB 3319
3165, DataB 3446
2127, DataB 3807
1962, DataB 2045
2836, DataB 3968
795, DataB 2160
3424, DataB 3377
2432, DataB 2617
2907, DataB 4031
2145, DataB 4494
803, DataB 1293
3161, DataB 4104
213, DataB 3934
1762, DataB 2270
708, DataB 867
551, DataB 4426
2739, DataB 2438
1297, DataB 196
2897, DataB 2280
2493, DataB 3131
123, DataB 3718
142, DataB 2310
594, DataB 1702
3453, DataB 3030
1704, DataB 4111
2878, DataB 101
2655, DataB 2373
2970, DataB 502
1915, DataB 21
669, DataB 1373
1496, DataB 1964
1621, DataB 1171
806, DataB 1817
2867, DataB 3619
3387, DataB 3872
2696, DataB 555
1144, DataB 2950
123, DataB 2799
3393, DataB 1572
3100, DataB 1687
3350, DataB 4009
1859, DataB 4241
2244, DataB 1472
2262, DataB 93
193, DataB 2394
1177, DataB 3646
2794, DataB 4522
979, DataB 4822
3064, DataB 4793
1688, DataB 4083
132, DataB 2266
1284, DataB 1446
750, DataB 3614
1548, DataB 1129
2767, DataB 658
2317, DataB 3153
3109, DataB 2299
1930, DataB 2182
3034, DataB 4017
1867, DataB 1390
1075, DataB 400
2211, DataB 519
703, DataB 2643
2008, DataB 1289
201, DataB 1511
1884, DataB 1722
1189, DataB 4973
969, DataB 4970
1744, DataB 1155
2723, DataB 2424
3142, DataB 171
794, DataB 4388
31, DataB 53
2568, DataB 2441
1299, DataB 3804
1924, DataB 1220
3229, DataB 2425
464, DataB 4796
952, DataB 3905
2138, DataB 3529
1958, DataB 3034
1841, DataB 3449
2941, DataB 1754
953, DataB 2912
1383, DataB 2326
2681, DataB 3554
2846, DataB 641
3172, DataB 4277
369, DataB 887
251, DataB 3884
3364, DataB 3425
2814, DataB 2549
1939, DataB 517
1130, DataB 1953
1700, DataB 4395
2698, DataB 2781
1300, DataB 3330
2675, DataB 3058
2427, DataB 422
503, DataB 3831
960, DataB 1169
2990, DataB 2832
1030, DataB 3666
2698, DataB 2287
2426, DataB 619
2823, DataB 1046
991, DataB 3981
1642, DataB 84
180, DataB 4704
3384, DataB 51
150, DataB 1647
1320, DataB 1816
2001, DataB 275
3189, DataB 439
934, DataB 2553
2544, DataB 3253
623, DataB 1476
1512, DataB 863
2881, DataB 1731
2733, DataB 4857
571, DataB 2937
22, DataB 468
2425, DataB 2841
2233, DataB 3105
11, DataB 431
3219, DataB 1735
3176, DataB 1027
2302, DataB 2278
1156, DataB 2888
2309, DataB 3781
125, DataB 3532
742, DataB 1709
1008, DataB 1590
1951, DataB 1730
11, DataB 2237
1400, DataB 4938
232, DataB 2408
3093, DataB 4332
890, DataB 710
1690, DataB 2890
782, DataB 2564
2299, DataB 1359
2747, DataB 1852
2806, DataB 4736
1862, DataB 3169
2028, DataB 1070
1253, DataB 3273
2852, DataB 1415
80, DataB 4564
2636, DataB 521
3386, DataB 213
2266, DataB 2218
366, DataB 3575
2868, DataB 2598
958, DataB 454
3447, DataB 3054
1996, DataB 753
1368, DataB 3635
15, DataB 591
358, DataB 2802
654, DataB 797
1984, DataB 441
1005, DataB 2902
3421, DataB 2754
1739, DataB 508
2453, DataB 763
122, DataB 2532
2100, DataB 2535
3023, DataB 3980
2949, DataB 2944
396, DataB 4914
1638, DataB 4062
1460, DataB 3985
162, DataB 4288
1211, DataB 1802
1788, DataB 1564
115, DataB 2813
3050, DataB 2971
1725, DataB 1661
209, DataB 462
2718, DataB 2384
2776, DataB 2471
1535, DataB 3076
2748, DataB 4343
144, DataB 165
1727, DataB 4756
3145, DataB 12
115, DataB 2361
777, DataB 4994
1770, DataB 3266
2011, DataB 688
246, DataB 2296
2692, DataB 707
2304, DataB 3329
989, DataB 316
1062, DataB 669
251, DataB 1062
1938, DataB 2144
1221, DataB 4591
3420, DataB 3777
149, DataB 2166
217, DataB 3948
3438, DataB 3805
1803, DataB 4303
556, DataB 4737
2480, DataB 1065
1871, DataB 2377
453, DataB 3523
2001, DataB 1309
509, DataB 4197
2810, DataB 2292
3061, DataB 3570
549, DataB 1576
1929, DataB 2213
3434, DataB 3681
1724, DataB 1932
2811, DataB 1170
2490, DataB 3520
576, DataB 2798
3321, DataB 4175
335, DataB 3263
2868, DataB 3541
922, DataB 2401
311, DataB 4967
1812, DataB 868
1209, DataB 2498
3446, DataB 744
1943, DataB 1553
2096, DataB 578
1796, DataB 4745
3207, DataB 2364
3257, DataB 3939
2063, DataB 1440
1904, DataB 345
1105, DataB 1327
160, DataB 1059
934, DataB 3659
3397, DataB 4133
1749, DataB 1882
2171, DataB 1776
1281, DataB 4033
954, DataB 1668
1905, DataB 3799
1618, DataB 1179
2425, DataB 2030
101, DataB 1794
1739, DataB 309
80, DataB 1887
2662, DataB 2539
2577, DataB 1610
1223, DataB 1452
2508, DataB 2945
1074, DataB 3753
983, DataB 4060
768, DataB 3146
2042, DataB 1321
2594, DataB 3084
4, DataB 2976
191, DataB 1056
1598, DataB 417
2914, DataB 1469
1780, DataB 842
2839, DataB 2174
245, DataB 627
518, DataB 4993
558, DataB 3468
1219, DataB 4542
1782, DataB 773
1312, DataB 3942
752, DataB 69
254, DataB 2541
2186, DataB 532
1085, DataB 743
1770, DataB 3052
1814, DataB 180
1738, DataB 4379
767, DataB 2381
576, DataB 4110
978, DataB 3663
1634, DataB 2339
2225, DataB 386
1719, DataB 185
491, DataB 866
675, DataB 3064
3025, DataB 3505
788, DataB 1150
778, DataB 197
2131, DataB 3141
2358, DataB 1336
1714, DataB 2167
3486, DataB 4161
42, DataB 2040
680, DataB 91
3068, DataB 265
1924, DataB 3766
2470, DataB 3760
516, DataB 1219
1045, DataB 670
3342, DataB 1694
3142, DataB 3888
1952, DataB 1594
343, DataB 1714
2689, DataB 1006
189, DataB 4417
2327, DataB 1877
2414, DataB 2513
834, DataB 2115
2775, DataB 4328
832, DataB 1406
1445, DataB 4224
314, DataB 3432
3230, DataB 4808
2063, DataB 2823
3433, DataB 630
2780, DataB 3918
2677, DataB 4497
3126, DataB 3782
250, DataB 3518
1621, DataB 2455
2190, DataB 3339
178, DataB 1926
3388, DataB 3629
2917, DataB 2061
1171, DataB 780
2709, DataB 1478
2798, DataB 1449
309, DataB 2763
151, DataB 27
830, DataB 1067
257, DataB 3756
2231, DataB 1577
898, DataB 4663
1557, DataB 1699
2034, DataB 395
654, DataB 2138
807, DataB 3526
2982, DataB 2879
264, DataB 883
3016, DataB 1005
454, DataB 3787
423, DataB 1492
60, DataB 471
2111, DataB 1913
1706, DataB 945
2839, DataB 2020
894, DataB 423
1975, DataB 4865
721, DataB 87
1209, DataB 657
2118, DataB 987
2369, DataB 3161
1688, DataB 2022
3407, DataB 2547
2885, DataB 4342
3222, DataB 4407
1448, DataB 4002
1583, DataB 1513
3048, DataB 4280
367, DataB 311
2882, DataB 515
129, DataB 1357
705, DataB 4509
689, DataB 1397
976, DataB 1666
438, DataB 2306
2504, DataB 3100
945, DataB 4058
1878, DataB 956
2270, DataB 436
1570, DataB 2343
3081, DataB 1124
213, DataB 1985
2832, DataB 2923
317, DataB 2622
2043, DataB 2488
2315, DataB 1016
2809, DataB 847
1103, DataB 1468
1649, DataB 949
1943, DataB 3852
2609, DataB 3126
1133, DataB 4837
225, DataB 4406
699, DataB 1792
426, DataB 776
1589, DataB 2365
1670, DataB 1214
2709, DataB 974
2698, DataB 571
2475, DataB 137
836, DataB 2559
3323, DataB 1389
2461, DataB 2374
2698, DataB 3469
899, DataB 1999
783, DataB 1122
1735, DataB 806
218, DataB 2457
1648, DataB 1437
1557, DataB 319
1630, DataB 789
2598, DataB 2695
41, DataB 2868
1849, DataB 4467
3255, DataB 3806
728, DataB 3522
2145, DataB 2201
3000, DataB 3754
630, DataB 3198
3278, DataB 2828
3348, DataB 3442
753, DataB 2633
2422, DataB 1199
1818, DataB 4873
1200, DataB 3508
895, DataB 2313
1043, DataB 2722
573, DataB 403
2258, DataB 4823
1155, DataB 902
430, DataB 1227
154, DataB 3210
3499, DataB 1338
2017, DataB 3492
2820, DataB 4733
2005, DataB 3684
1054, DataB 4079
1334, DataB 2367
1823, DataB 1228
861, DataB 2581
2366, DataB 4236
13, DataB 3386
1827, DataB 2426
3354, DataB 690
427, DataB 1861
551, DataB 4268
269, DataB 1349
3123, DataB 4712
2048, DataB 2866
247, DataB 4683
2702, DataB 1131
3355, DataB 2649
1938, DataB 2062
187, DataB 2351
2150, DataB 2189
2524, DataB 2949
542, DataB 3828
2027, DataB 1290
3044, DataB 556
2903, DataB 3953
792, DataB 3203
2545, DataB 4170
774, DataB 4589
1820, DataB 4764
2445, DataB 102
1181, DataB 2727
827, DataB 89
3101, DataB 2900
3190, DataB 2260
2866, DataB 4903
1404, DataB 1688
3131, DataB 3431
3336, DataB 500
960, DataB 3651
2059, DataB 4523
3144, DataB 2647
252, DataB 3829
3008, DataB 2795
485, DataB 1201
2856, DataB 4093
1466, DataB 4835
2845, DataB 1387
2150, DataB 1894
1035, DataB 249
2917, DataB 245
2525, DataB 3796
92, DataB 4285
39, DataB 2323
2189, DataB 1782
221, DataB 1679
3335, DataB 1123
2651, DataB 3295
361, DataB 917
1862, DataB 4567
101, DataB 354
2174, DataB 2524
1285, DataB 2298
1321, DataB 391
884, DataB 2938
1245, DataB 1068
2378, DataB 1759
3166, DataB 3292
2989, DataB 4713
1861, DataB 3302
1346, DataB 4008
59, DataB 2560
2760, DataB 2985
2293, DataB 1640
2074, DataB 3166
637, DataB 503
930, DataB 2105
1301, DataB 3037
1585, DataB 659
2952, DataB 1222
2685, DataB 3390
3248, DataB 1461
3107, DataB 962
2889, DataB 1115
1212, DataB 1058
3011, DataB 1732
1828, DataB 3279
956, DataB 278
269, DataB 4445
3012, DataB 3726
1478, DataB 2508
1396, DataB 2856
780, DataB 1815
222, DataB 4947
2449, DataB 3095
3158, DataB 905
416, DataB 2605
354, DataB 697
99, DataB 99
1643, DataB 2444
1054, DataB 588
3465, DataB 1400
2859, DataB 4667
319, DataB 1825
2501, DataB 953
759, DataB 2562
834, DataB 3098
2096, DataB 3962
2419, DataB 1032
891, DataB 287
1453, DataB 4855
2240, DataB 1119
1479, DataB 531
1888, DataB 2216
2380, DataB 4365
2397, DataB 4802
2113, DataB 466
314, DataB 4139
3343, DataB 2068
2379, DataB 2737
286, DataB 4418
516, DataB 2391
2775, DataB 1140
2413, DataB 1725
2763, DataB 2865
635, DataB 1656
2400, DataB 4183
2784, DataB 2439
798, DataB 2958
1786, DataB 4548
1075, DataB 2175
371, DataB 2449
8, DataB 3179
82, DataB 3876
2071, DataB 643
2211, DataB 2667
640, DataB 1929
3392, DataB 1266
1000, DataB 4682
1085, DataB 1627
3234, DataB 713
779, DataB 882
3143, DataB 4067
1666, DataB 2027
1194, DataB 4255
2998, DataB 3104
8, DataB 3662
2154, DataB 88
2750, DataB 3097
1836, DataB 178
691, DataB 3591
2525, DataB 1104
443, DataB 3596
500, DataB 3000
2538, DataB 3115
1, DataB 416
2509, DataB 2968
2610, DataB 3280
3236, DataB 3857
2278, DataB 4651
2497, DataB 4118
836, DataB 3005
2589, DataB 3504
430, DataB 1176
1190, DataB 140
450, DataB 4515
2794, DataB 4788
1259, DataB 1360
860, DataB 4218
2291, DataB 2433
834, DataB 4957
1191, DataB 3678
789, DataB 447
2118, DataB 741
1226, DataB 3899
1652, DataB 2120
3397, DataB 1764
934, DataB 1462
316, DataB 143
300, DataB 1181
2197, DataB 4299
2219, DataB 2550
715, DataB 3687
862, DataB 299
2522, DataB 2859
2057, DataB 2807
3408, DataB 2951
628, DataB 4381
3497, DataB 4160
2521, DataB 3971
3259, DataB 618
2811, DataB 3172
2125, DataB 3539
2233, DataB 2380
2890, DataB 524
2737, DataB 110
2252, DataB 3998
3355, DataB 2451
2805, DataB 1814
2959, DataB 1893
2468, DataB 4697
2453, DataB 1791
110, DataB 934
1741, DataB 4505
287, DataB 3387
1062, DataB 2226
11, DataB 4182
416, DataB 1434
3337, DataB 1409
1079, DataB 4565
3331, DataB 3528
1521, DataB 2740
1025, DataB 3553
785, DataB 1098
2792, DataB 1051
746, DataB 1078
1884, DataB 3783
1202, DataB 3192
2077, DataB 321
1763, DataB 1895
2860, DataB 3346
1381, DataB 4805
329, DataB 4642
797, DataB 1813
1484, DataB 1081
2661, DataB 3510
2712, DataB 111
1796, DataB 1996
1591, DataB 4482
1282, DataB 862
1521, DataB 1948
1071, DataB 3352
395, DataB 2013
2788, DataB 4244
2815, DataB 3202
662, DataB 633
3400, DataB 989
98, DataB 2700
1794, DataB 2987
1101, DataB 4974
3209, DataB 3453
243, DataB 4639
2658, DataB 2473
2373, DataB 3881
3067, DataB 4202
701, DataB 3353
611, DataB 4150
2946, DataB 36
1269, DataB 3188
552, DataB 939
2686, DataB 3940
3060, DataB 426
1536, DataB 3268
476, DataB 895
955, DataB 2880
3240, DataB 1766
1936, DataB 1851
3159, DataB 583
3478, DataB 4011
611, DataB 3031
2280, DataB 3612
3324, DataB 1763
2364, DataB 334
868, DataB 3180
327, DataB 1675
1778, DataB 2217
517, DataB 4084
1141, DataB 522
2850, DataB 3262
3086, DataB 410
477, DataB 194
289, DataB 1330
3395, DataB 1392
1201, DataB 393
2472, DataB 4037
102, DataB 4518
43, DataB 4943
1293, DataB 4724
106, DataB 1832
2997, DataB 2921
3296, DataB 509
2201, DataB 1761
945, DataB 1828
2223, DataB 4271
1372, DataB 3307
2064, DataB 3197
2587, DataB 904
2934, DataB 656
3125, DataB 4248
2385, DataB 2653
2188, DataB 2051
1780, DataB 4619
3201, DataB 3817
870, DataB 4290
1233, DataB 3564
3225, DataB 351
2525, DataB 1940
2133, DataB 2204
2717, DataB 2254
1404, DataB 240
3269, DataB 3129
780, DataB 3849
674, DataB 4633
3051, DataB 565
1700, DataB 229
2126, DataB 2164
1133, DataB 1783
2592, DataB 4609
1000, DataB 4598
840, DataB 4452
3256, DataB 2386
687, DataB 1963
1492, DataB 3367
